title,artist,spotify_id,lyrics,bpm,energy,danceability,loudness,valence
asteroid (Feat. MELOH),NO:EL,2r2v5xpRJe4hdAdC8FRHeB,"Can we keep it on the low right now? Lights out
Told her, ""Baby, pipe down, no sound""
It's a total blackout, pop out
I'ma tear the house down, strike out

She sayin' that she sick of my shit
I don't take critique from a bitch
Seeping from my wrist to the floor
Cold light leaking from the door
Razor wrapped in tissue, give a little more
Turn into a product, feelin' like a whore
Yeah, I'm drunk as fuck, can we just fuck?
Girls like me get addicted to the gore
So pathetic and intense, right?
That’s why I don't have, like, any friends, right?
That’s why I've been late to evening plans, right?
Shorty, I been up late, howlin' at the moon
Didn't even rise 'til about noon
You don't wanna see me in a bad mood
Take a lil' bite if I have to
Stack the fuckin' bodies, gettin' ran through",116.947,0.158,0.391,-16.181,0.175
Immature,NO:EL,5skNVWTumifJA4RNVB6Xj9,"Uh
You seen me moving on, I bet you was salty
You think ‘bout Target when you working at Aldi’s
I know you hate to see another bitch on me

You made the wrong choice, you starting to regret
That new nigga dick so wack, got you upset
I be up on my shit, I’m starting to flex
I be up on my shit, you see how I flex
Yеah, you really failed the tеst
I seen yo’ other option, can’t compare me to the rest
I hit it with no hoody on, you say it feel the best, yeah
You say it feel the best, yeah",94.027,0.507,0.716,-11.073,0.707
Celebration (Prod. By Minit) (Feat. Jhnovr),NO:EL,5JSsQNaAVNYAmjZex0jC4X,"이번 여름의 열기는 뜨거웠고
내 두 번째 가족들은 다 부자 벌어 like a uh
마지막 겨울을 보내고 있지 난 곧 졸업
하고 다음 년의 drop top 불가사리 위 flexing 이건
구라가 아니지 뻥도 아니고 바보야
속된 말로 내 인생 개쩔어 기분 최고야
사장님이 말해 ""내 새끼 뭘 해도 되고 막""
Shout out to Loco형, 윙가르디움 레비오우사
이제 내 앞에 니가 있어
6개월의 고생 니 어깨 위에 다 털어야겠어
막지 못해 우리 눈앞엔 이제 아무것도
18년 동안 쌓은 마일리지 한 계절에 pour
보고 듣고 알고 따지지도 말아
파파라치 카메라 flash 셔터 소리 찰칵
나 같은 새끼로 사는 새끼가 내 새끼
새끼 말고 네 번째 가락에 믿어주기 바람

환호성이 터져 나와 여기저기로
Tony Montana, 빡시게 번 다음에 adios
시마이치고 싶어 서울은 탁하니까
새 택은 뜯은 채로 입어 내가 다 살라니까
왤케 다 꼬치 캐물어 니가 대신 살랍니까 내 생
아 댁은 대체 누구 절대 안 판답니다
한자리나 꿰바라 이 꼰대 팔랑귀야
Party we celebrate 아무것도 늴리리야
Woo, yeah, red boys, okay
Cozyboys, Indigo 잔을 들어 건배
Woo, yeah, red boys, okay
Cozyboys, Indigo 철 안 들어 평생
Woo, yeah, red boys, okay
Cozyboys, Indigo 잔을 들어 건배
Woo, yeah, red boys, okay
Cozyboys, Indigo 철 안 들어 평생",120.763,0.782,0.857,-5.633,0.899
Seoul (Feat. Huh),NO:EL,6amJOWamF7tolut1VJcM8N,"칠년을 돌고 돌아서
나에게 남아있는 것이 대체
뭐냐고 물었어 to myself
The most hated
개 모순적으로
동시에 most wanted
일그러진 채로 시작된
삶이 너무 싫었어도
도망가 보려고
발버둥질을 쳐봐도
마음의 재산은
기초수급자만도 못해서
낭비했었다고 다
지나고 보니 다
이 레퍼토리 지겨운
놈들 이제라도 내 삶에서 좀 꺼져
들어주는 건 바라지도 않아
지킬 게 너무 많아져서
즐기지도 못하겠다
눈떠보니 여기
얼떨결에 자수성가
생일 땐 일 겹치네
서운하긴 뭐 다 그렇잖아
내 첫 앨범 뺏은 넌 인간
취급하지도 않아
꿈 팔아 쳐먹은 돈으로
나잇값들 좀 하고 살아
탈출구라고 믿었던 양아치들뿐인 이곳에서
이제 이사를 준비해 멀어지고파 Seoul

Ay, yeah
빛이 나는 곳
내 동네는 날 담을 수 없다고 느낀 나는
떠나온 거였어 서울로
철 지나서 철들기는 곁엔 결국 아무도
친구도 여자도 큰 야망에 가려서 저물어
나 첨으로 꿨었던 꿈에 가까워지나
한 점으로 그게 이거라면 안 할 거야
그냥 척으로 남들처럼 성공을 바랬던
어린놈으로 남을래 그럼 내 삶 다시금 돌려줘
월세로 이백 내면 남는 게 있나
내 사랑 놓친 뒤로 손님 거의 fake thot
어차피 술 처먹고 늦은 저녁에 인나서
기어 나갈 거라면 대체 왜 난 서울에 있나
내 생일은 이제 내 기쁨 아니게 돼
내 죄마저도 나 혼자의 것 아닌 게 됐고
근데 왜 실패 그거 하나는 내 책임이래
시발 다 가져갈 거면 이것도 나누지 왜",111.113,0.315,0.588,-14.32,0.562
Juice,northfacegawd,4ZNzJW10hjSdISfQs8M1s2,"어깨 힘 딱 들어간 너의 발목을 까 (Tra-ta-ta)
3대 오백 전사 새끼야 이거 진짜 총이야 (Tra-ta-ta)
너의 요즘 걱정은 청년 실업이야 (Nah)
자신이 없는 네가 찾는 비뇨기과 (Nah)
네가 나를 못 이기는 이유 실력이야 (Pow, pow, pow)
남녀노소 감동을 준 필력이야
She keeps on callin' me 그건 미련이야 (No)
돈을 줄게 이건 너의 치료비야
두 개의 심장 lil' 지성이야
계속 달려가다 보니 거의 지진이야 (Mmh)
수입이 달라졌어 이거 필립이야
새 차를 알아봐 가격은 1억이야, let's go!

Northfacegawd형 지성이면 감천 (Wow)
어느새 보니 여긴 짜바리들이 판쳐
짜바린 나가리 억울해도 그냥 아가리 닥쳐
뭐 그리 억울해 너네를 족쳐 깡그리 다 다 다 다
가진 것이라곤 돈과 돈색 머리
이런 내가 너 사랑하면 안 되냐 like 최민식 (Mmh)
오늘은 우리 둘의 랑데부 like 권민식 (Mmh)
멍청아 네 얘기 아녀 그녀가 아니라면 제발 사려 (Zene the Zilla, haha)
올백 그건 내 멋 점수, mama, I made it
I'm so juicy, juicy, juicy 미닛메이드
I'm so juicy, juicy, juicy, Juicy J
Bang-bang-bang-bang like Jessie J",130.018,0.576,0.735,-10.496,0.847
in the club,northfacegawd,7CBgN7DtI8FyZkGpKferGK,"Tonight looking for my boo
Peepin lucky guy 누구
제일 귀엽고 핫한 애로
골라보자 네 크루
멤버 중에 pretty boy
너 좋으면서 왜
자꾸 숨기려고 해
아 진짜 킹 받게
원래 몰라 빠꾸를
머리 아파 아무튼
직진만을 원해 썸이 뭐야
I don't understand
이건 미친 잔치야 (Yes)
준비해놓은 꽃다발
맛있는 거 옆에 맛있는 거 (Yummy)
Dinner time

내길 걸어
좀 멀어도 (Yeah)
벌어 (Yeah)
그냥 털어 (Ha)
더 묻지 마 굳이
남다른 내 뿌리 (Yeah)
Tap, tap, double tap on my gram
인정할 수밖에 없어
내가 하는 god game (God game)
진도를 speeding up 달려 빨리 (Yeah, ooh)
엔진은 뜨거우니 let's go party (Ah)
채워 너의 fantasy (Yeah)
기어 바꿔 put the stick (Woah)
D to the p
뭔 말이냐면
Yours in my p

몇십만 원에 다 목숨을 난 걸었네
So 한 달 만에 몇천만 원 벌었네
When you see me in a club
제일 turn up 해
그녀가 내게 말을 걸어 더럽게
그녀는 너무 nasty 해
어쩔 수 없이 그녀를 내 집에
그녀는 내걸 매립해
그녀는 깜짝 놀라 나는 men in black
그녀와 나의 사랑의 빠떼루
떼굴 떼굴 떼굴 떼떼굴
막 굴러 못 말려 그녀 고집
Feel it like i'm dbo
난 사랑해

꽃 찾으러 왔지 우리 집
꽃 찾으러 왔으면 꽃 가지고 꺼져
상구형은 말해 계속 정교하게 하라고
넉살형은 말해 계속 무식하게 가라고
누구 말을 들어야 돼 그냥 내 식대로 간다
간다 간다 간다 간다
와 다다다 다다다다
통장에 꽃 폈다
눈 돌아가 다 썼다
여우 같은 놈들 gaslighter
네 편 인적 없어 난 늘 남편 남편",116.972,0.701,0.679,-3.646,0.0511
Bank Account,northfacegawd,0uql5xBCTyBjkNOw8xRczp,"여기 이리 와봐 여기 내 옆으로 와봐
문신으로 욕한 새꺄 여기 내 계좌 좀 봐봐
얼마 전까진 알바 머니
근데 check my bank account
네 피해 의식이 쌓여 내 바지는 계속 내려가
I just wanna smash on 'em 내 손으로 다 밀어
팔로워수처럼 변했어 통장 뒷자리도
몇 달 후엔 성우처럼 백화점 돗자리 펴
너나 피워 담배 나는 피고 있어 zario
8년 걸렸어 이제 너도 나를 알아
꾸준함이 무기라서 주댕이가 하마
한심하게 봐 가서 거울이라도 봐봐
정글이었다면 너는 못 만들어 아마",75.016,0.346,0.884,-8.228,0.376
Ballin',northfacegawd,4uhT2TiiHrY0OAJIqt6h9U,"Me 'n' my team, we ballin' (Bih)
'Preme, Northface on my body (Bih)
우리 전부 다 모인 자리
돌돌 굵게 말아서 돌림
정말 부드럽다 니 손이
발로 까 기다란 니 다리
너 빼고 다 신나는 파티
Pop a bottle, pop a molly (Molly)
Smokin' loudest loud, bitch, I'm high as kite (High as kite)
Countin' on my guap, all 신사임당 (신사임당)
I'm rollin' with my squad while you fallin' down (Fallin' down; Paow)
Fuck all of the opps, never slowin' down (Slowin' down)

Me 'n' my team, we ballin' (Squad)
우린 아무랑도 할 수 없어 fuck with (Fuck)
우리 인생 그냥 현금에다 all in (Pew-pew)
우린 물러서지 않아 그냥 직진 (직진)
우린 돈 앞에서 너무나도 잔인 (잔인)
우린 돈 앞에서 저지르지 살인 (살인)
You know we can never trust nobody (Yo-yo)
And we don't really need nobody (Squad)
난 트루진을 입고 페레가모 벨트를 차고 있어 (Few, few; 차고 있어)
지금 내 침대 옆에는 네 여자가 자고 있어 (자고 있어)
Bitch, I wanna fuck but I will never kiss her
난 친구들이랑 외쳐 Fuck the police officer",130.075,0.913,0.724,-6.04,0.584
Papi,northfacegawd,2p8l8Fl0SD6QFoO6lrEdmR,"Next up (Next up)
Yeah, I'm feelin myself, I already know I'm next up (Next up)
쟤넨 가볍고 나는 무거워 맷돌
눈 두 덩 이 넘 무거워 맷돌
한자리에서만 굴러 맷돌
난 내 선에서 해결하려 했어
너넨 진작 지쳤잖아 애써
구린 니 노래 아끼다가 똥 됐어
너의 약점 이미 눈치챘어
옷이 너무 많아 I know how to dress though
눈깔이 돌아가 난 이럴 때만 개코
절대 못 돌아가 개그지 그 때로
9인승 승합차 시트 다 뗀 채로

I put my city on the map
I'm with my crew, with the gang
We have a party over here
못 이겨도 질 수는 없는 게임
2년 까먹어버린 virus, 악감정과 찢어발긴 달력
수갑만 안 찼지 여긴 감옥, 이 답답함에 피가 말러
Get up in the morning, I take drugs first, first
That shit make me thirsty
손가락엔 다이아 목엔 rocking pearl, pearl
And pop a lot of perky
약발 떨어지면 땀이 뻘뻘
지금 내게 필요한건 **
Gucci on my feet I'm like burr, burr
이 가짜들은 내 앞에서 쩔쩔
매-지, 이 ***, 암만 발악해봤자 넌 퇴물
Hopped up out the bed, I turn my swag on, swag
Brag I like to brag 온몸을 덮어 다 쌔 거
They see me blowin' up too fast
Too fast, too fast, leggo

**하지 말고 절로 꺼져
돈이랑 같냐 이게 빚을 털어
왜 넌 자꾸만 계산이 틀려?
또 시간이 지나면 중요한 게 달라
The baby try'na make me look I lie
(but I ain't lie)
You know I turn up everyday
'Cause I need to dash
(니가 버려야 했던)
자신이 없는 상태로 흥분해
(집에 가야지)
시간이 하나 둘 세시 네시네
(빠피)
거울에 자신을 보고 I don't need no style
눈을 감아서 과녁을 보고난 다음
내가 망상을 했던걸 실행한 다음
You know that I can make no doubt
생각을 해보니 I gotta eat this town
I think I need to keep it down
어제보단 오늘이 나은 거 같아
I'm working for the skyline",130.002,0.898,0.683,-6.746,0.276
Drive,northfacegawd,05LEAYtwPBmiWTQhQJesUz,"책임감을 느낀 유부남
음식을 올려놔 내 식탁
본 적 없어 힙합 엘이 게시판
왜냠 나는 소중하지 내 시간

손잡고 야채가게 가서 샀어 big broccoli
서로 먹여줘 주거니 받거니
주어진 게 아냐 네가 사는 삶이
넌 언제까지 슬퍼만 할 거니

또다시 밟아 내차 페달
내 옆에는 이쁜 아내 길쭉한 개가
우린 말이 잘 통해서 계속했어 대화
돌돌돌 말아 마치 케밥

자고 일어나 보니까 밤
와이프한테 디지게 혼났다
눈 깜짝하니 바뀌어버린 차
여기서 가장 먼 곳까지 드라이브

휴게소에 들려갖고 또 간단히
하나 찢고 나서 라면 한 사바리
그녀에게 지갑 보여주고 나니
언제부터 걱정하지 않는다 밥벌이

해가 지고 있어 조수석 옆 동해안
숨을 들이쉬어 마이바흐 내 세단
시간은 흘러갔고 살아있음을 체감
돌돌돌 말아 마치 케밥",90.565,0.792,0.645,-7.34,0.666
Hammer,northfacegawd,7oxftyRN2AbI0a3QRvtIp3,"웃어 난, Swoosh
배신했던 새끼들은 처먹어 Scoop (Skrrt)
SB SQUAD (Hey)
모이면 체내에 투입해 Snoopy (Snoopy)
Need no lootin'
다리 밑으로 지나갈 땐 keep scoochin' (Scoochin')
Bitch, I never lose, 하늘로 날아버려 난, Canada Goose
Mask on (Oh shit), mask on (Skrt)
벌레가 너무 많아갖고 불러야 해 세스코 (Brrr)
형의 Nike 물려 입던 놈이 사버려 일시불로 (Oh my God)
내가 안될 거라 했던 새끼들
전부다 나를 모셔라 boss로

수시로 Swoosh로 감싸, 내 몸뚱아리
스시로 끼니를 해결해
이 쑤시고 후식은 cake, cake (Cake)
돈이 안 되는 거는 백해무익
매캐한 연기로 채워버려, 내 폐
너무 높아서 너넨 못 봐, 내 패 (Nah, ZENE THE ZILLA)
흠, ITX 뭐시기, 모시끼
ZENE 시끼 멋이 기깔나 (쌈뽕)
이리 와서 보시길
여전하게 돈색이 내 signature color
내 오른목에 승리의 여신님을 (Ay)
내가 따버렸다는 소식이 (Ay)
들릴 때쯤 나는 이미 훨씬 위 (Ay)
마치 Air Force 1 (Oh)

Play ball, 심판 불어봐 whistle
아직 없어 난 label, 네 개 목줄은 안 채워
그래도 언제나 돈이 최고
내 계산기 정확해, 새 거, right
더 볼 일 없어, 얘 데리고 가
여전히 I got money on my mind
벌었네 시간, 이 바닥엔 여전히 피라미 밖에
난 다시 rewind, 인마 back to 내 시간
더 멍청하게 많은 시끼들이 나를 걱정하네
Fuck you bitch, 네 앞길이나
얼른 갔다 오기나 해, 국방부가 너흴 애타게 기다려
그건 너희 차례
노원의 까리 내 앞에서 비켜 (Huh)
새 Nike 두 발에 신겨 (Huh)
네 연락 어차피 또 씹혀 (Uh)
두 번 말하긴 난 너무 지쳐 (Okay)
내 outfit 말끔히 씻겨
그 담에 거리로 나가서 난 불 지펴
Swoosh flow, 넌 또 찢겼으
친구야, 열 좀 식혀 (Fuck)

Yo, 내가 못 먹으면 시바 아무도 못 먹어
Yo, 악마는, 아니, Paul Blanco는 Prada를 입어
근데 내 Air Force 존나게 dirty, man I'm from the mud
근데 이 새끼들은 다 cap 하고 cap 하고 cap 하고 cap 하고
Yeah, 알다시피 내 출신은 Blockaz
200$면 사 (Boom)
이 가방은 fashion이 아니야
Like Baka 가방 안 (Boom)
돈 세는 기계 필요없다
거리놈은 손으로 세 돈 (손으로 세)
부자가 되지 못하면 난 걍 거지로 뒤져, man

Back then I made do it now Damndef
Rap on U-G-R-S ting from 덕소
검은 Nike와 'Preme My outfit
하지만 앞길의 Colore e rosso
꿈 꾸는 거 자유랬더니 멍청한 새끼들
인생에 테두리 치고서 fucked up
내 입에선 풉, 법칙에 중지 올리고
타 Swoosh처럼 우상향곡선
난 실패 몰라, 해도 반의 반쯤
성공한 거라 치고 말지, Bombaclat
날 판단할 수 있는건 오직 판사 뿐이고
그도 내가 쩔어줌을 선고하지
같을 수 없어, 우리 시간의 가격
독기로 찬 충혈된 눈 빛나 섬광같이
담배 연기처럼 움직여
You can't touch me like MC hammer, 거의 유령 같지
누벅 헤진 Jordan 신던 인천 새끼 첫 유럽은 tour로
피 묻은 Back Force 신던 덕소 아이
피마원 Force는 피색 logo
알 수 없는 앞길의 방향
하지만 Nintendo처럼 노선 스위치 하지 않아
Talk less work more, 말했잖아, don't care
의심 없어, 나의 가능성에 대해, just do it

(Bition Boys)
누군가는 말해, 내 가치는 거품
쫄리는 애들은 뒤지셔 (Yuh)
10년이면 난 부동의 선두
그건 복리 때문이 아냐 (Shit)
새끼들은 보이는 게 전부
차라리 난 사고 말래 그걸 품은 기업을
이런 나도 쳐박혀 버려 가끔 (Bition Boys)
Baby, 나는 니 눈에 보이고 싶어 망나니
그런 너에게 마저도 사랑을 못 배웠지
그런데 나는 적어도 아니니까 개 그지
부끄럽지 않아, 지금 니 앞에 내 모습이
한 탕에 수 백, 더 불러 볼래, 더블로
꼰대 새끼들 렉 걸려, 버벅 대, 어버 버버
내가 받는 pay, 나의 몸값의 반의 반의 반의 반도 안 돼
쟤네들은 반에 반도 받음 안 돼, woah

내 신발이 너무 더러워
난 그냥 하나 더 사
내 차가 Nike에 보이면
직원이 가져와 Air Force One
근데 진짜로 이걸 왜 버리는지
물어보면 새꺄 그럼 집에 가져가던지
Northfacegawd big sauce, 하지않아 하소연
색맹인가봐, 노란 지폐밖에 안 보여
돈 벌어서 렌즈 삽입, 앞이 너무 잘 보여
평소대로 했드니만 연락 왔어 창모, oh",180.008,0.878,0.486,-3.068,0.205
Still,northfacegawd,53gFdsVnLioucropJOrUA6,"돈을 벌고 쓰고 벌고 쓰기에도 바빠 난
너의 이름 뒤엔 선생님 내 돈을 갚아라
천따리가 아니면은 빼 나의 발바닥
한방에 knock out 신사답게 참다가

내 여자 나의 가족 건드려서 못 참아
옳고 그른 건 모르겠고 난 더는 못 참아
모두 기분 좋아 보여 근데 너 혼자만
세상 비관적인 표정으로 날 보잖아

I said 벌고 쓰기에도 바빠 난 안 멍청해
월세 걱정하던 놈이 세금 걱정해
한참 잘나가던 너를 한참 전에 역전해
너는 내가 변했대 나는 여전해",134.714,0.315,0.485,-11.599,0.425
Fufu,northfacegawd,0DGIP538fbWjxY5qFFPWis,"오늘 나의 눈에 띄는 벅보이는 죽음
Don’t you try me 안보이니 나의 근육
문신하고 귀를 크게 들어나도 순수
근데 이리 보고 저리 봐도 너는 fufu
Fufu, you the biggest fufu
너랑 나랑 절대 안될거야 승부
졸아갖고 도망가는 뒤통수에 콩푸
둥푸 콩푸
작지만 내심장은 커 마치 중국
너를 그냥 마셔버릴거야 마치 국수
자가 점점 빨라져서 이젠 맨날 부를 부릉",180.11,0.866,0.727,-4.48,0.891
TROUBLE (Prod. Slom),Don Mills,5UJTNrW72ZMubW2wKBf8g2,"시간이 필요해, 다름 아닌 쉬는 시간
그게 쭉 쉬겠다는 헛소리는 아니지만
왜냐면 움직여야 한 달을 버티니
고지서에 출렁이는 심장 찌릿
두꺼비집 차단기 내려버려
숨만 쉬어도 나가는 돈, 지갑은 너덜너덜
그 순간 마누라가 건네주는 말
""척하지 말고 착하게 살아""
정신없어, 당 충전
인생은 설탕 각이 졌다는 말이지
여기가 어디라고 떨어대냐 민폐
운 없으면 나가리, no cap, no 핑계
Wanna chill, 적게 work and get money

침대 위로 녹아내려 시간
쉴 틈 없이 또 네모 속 세상으로 나를 밀어
두 시간을 더 써 이 사진 저 사진 또
뒤지다 비싼 걸로 pick 후 네 profile로
보여지는 날 믿지 말어 제발
나도 화면 속 너를 믿지 않으니까
솔직함은 지난 유행이 됐지만
Wait, 왠지 오늘 같은 밤엔 그립네, huh
아무도 몰라 내 속마음과 내 모습 사이에

Northfacegawd Northface 매장에서 몰라봐
협찬은 커녕 일주일 전 골라 놨던 티 쪼가리 하나 살까 말까
비슷한 거 있다면서 위로하고 돌려놔
참 야속하다 시대가
딛으려고 보는 곳마다 지뢰밭
기회는 올 때마다 나를 자꾸 피해가
가족들 말곤 나를 찾지 않는 cinema
인터넷 속 가십 아님 말고
착하게 살아 봤자 손해 봤고
돈이 없는 너는 화만 많고
나쁜 놈이 결국 돈이 많어
내 집처럼 편안하게 있으라네
그 말을 듣는 순간 불편해져
난 다시 반지하로 돌아와서 곰팡이 핀
제습기를 틀어 놓고 들어왔어 이불 안에

문제가 생겼나 봐 어린 그녀 뱃속에
스물둘 여대생은 떨리지 손이
병원 문턱 앞에서 얼어붙은 발
결국 돌아선 그날 되기로 했대 어머니가
날 때부터 꼬인 탯줄 없어 money가
아빠 집에 잠시 맡겨진 난 골칫거리인 아이
어차피 떠날 앤데 뭘 사줘 벅스버니
양육비는 주지도 말아라, 뭔 소린지
알진 못했어도 느꼈어 난 trouble
날 데리러 온단 엄마 믿었지만 조금 이해가 안 돼
대체 왜 이렇게까지 사서 고생을 하면서 약속을 지켰을까
너보다 중요한 건 없단 말에 애써
눈물을 참았어 일산 가는 차 안에서
여기서 내려줘, 도착했어 거의 다
이 노래가 끝나면 데리러 갈게 엄마

문제 생겨, 그럼 바꿔, 나의 계획 밑에 계획도
Double trouble 나랑 있음 만들어 모두 animal
디비디비딥, 마법에 걸린 듯이 dip
나 혼자 살아남아 live vida the way it should have been
먼지 쌓인 스피커, 혼자 작업실에서
누군가는 여기서 숨을 쉬고 있어
컴퓨터는 일체형 모니터가 달렸어
근데 외로운 건 절대 풀리지가 않아요",173.352,0.424,0.325,-12.733,0.494
"CHAMELEON (Feat. SUMIN, Dbo) (Prod. SUMIN)",Don Mills,7CP1u7vb5Yyj9qz2e6Ulnk,"어 그래 나 변했다 뭐
니가 뭐를 보태 줬다고
니가 뭔데 말을 저따구로 해
내 승질 건들여 그땐 그냥 되는 거야 꼰대
넌 또 뭐냐 뭔데 갑자기 전화
혀는 풀려서 얘 진짜 왜 이러는 거야 정말
내가 있잖아 기억 하나도 안 난다고
그래 어쩔 건데
야 나 던밀스라니까 몰라? 나 어깨 깡패
신발 끈 묶는 너랑 달라
계산대로 제일 먼저 걸어가
나보고 변했다고 하는 넌
내 본명 혹시 뭔진 아냐고
모른다면 이젠 알만 해
계속 변할 거야 난 카멜레온
유연해진 내 멘탈 유명해진 것도 인정
건네 너의 귀에 적어도
너같이 비굴하게는 난 안 변해

이 새낀 누구야 대체 장실 거울 속에
죽일 듯 째려보네 Huh 바짝 마른
Face uh 여전히 내 밑에는 bass uh
달라진 냄새 Uh 정확히 이 년 새
옷을 대충 걸쳐 입어
다 까진 구두 구겨 신고
Back in the stu 난 움직여 move
구렸던 기분은 저리 치워
Uh, uh 형들 저길 봐 쟨 아직 개소리를
변했단 말에 난 걍 고갤 끄덕여줘
평생 해 손가락질
나의 지갑 네 뱃살보다 thicker
맨날 했던 짓을 반복하는 짓
재미없어 닥쳐 줄 순 없는지?
바보 같은 소리
답도 없이 고인
물 안에서 놀긴
난 uh-hmm
움직여 조용히
알맞은 색 위로, 내기할게 You gon' love it

Excuse moi
난 French는 몰라
근데 걔랑 french kiss
I'm so sticky
말이 많아 네 mouth
난 그냥 미키 마우스
왜 이렇게 새롭냐고
난 갓 태어났어
우리 좀 더 발칙해지자
남 신경 쓰기엔 너무 아까운 시간
걔네가 뭘 알겠어
난 너만 신경 써
우린 좀 더 높게 날고 싶어 하늘 위를 함께
더 자유롭게 Way too sexy, way too sexy yeah",74.812,0.308,0.494,-16.42,0.427
MVP,Don Mills,3kM96zt7iGGgwKDtxXBcJx,"2012년에 다시 한국 돌아왔지 (Huh)
지하철역 가도 알아보는 사람 없지 (Huh)
기억해 내 이름 황마 from the bottom
Rapper들 전부다 바름, huh (Huh)
일부로 외국 티 내고 싶어서 어눌한 척 했지 발음, huh (Huh)
Musmas 도착하자마자 부평 지하상가 통해 구해 알바 (알바)
포부 컸지, 여전히 크지, 내 꿈은 커, 여긴 너무 작다 (작다)
자타공인 너무 많은 고민, 한강 건너가는 황마 (황마)
Rap이 내 천국, 김밥 먹고 나서 다시 헤엄쳤지 알바
더 이상 알바 하지마, 내가 뭐를 하든 말든 알 바야 인마
당산에서 남구로까지 걸어가 길렀지 발바닥 힘만
방구석 rapper 뚜벅이 택시 타고 강남 넘어가려면 멀었지
바람난 Don Mills 2013 예전엔 상상조차 못했지, huh

2020년에 다시 서울 돌아왔지, huh (Huh)
역병 돌아 전국체전까지 밀려났지, huh (Huh)
마스크 끼고 결혼식 하객 사진 역사에 남지, huh (Huh)
향동동 황동현 Mills gon' do it 역사에 남지, huh (Huh)
Pull up, 그리고 press rest, 밀어버려 역사의 무게
적당히 스며들어 역사 인물에
TV랑 laptop, cell phone을 번갈아 가며
욕심을 내니 끝이 안 보여
대체 언제 다시 봐 핀 조명
자체 발광, 자체 brand fresh off the boat MVP rap",82.365,0.803,0.457,-4.533,0.571
88,Don Mills,0MaozTtiw4qrNo1LTnudRw,"겉으로 알아보는 사람들이 늘어가는 순간에 빵빵 거리면서 내 심기를
건드리며 자꾸 길을 막아. 찢어먹고 씹어먹고 빨아먹고 빌어먹어
따뜻하게 뎁혀놓은 자리, 내 자리
두리번 두리번 거려. 다리 아파? 어디 앉아?
평상시에 잘해. 나중에나 네가 아네 마네 해도
내가 하는 말: ""안 해, 안 해, 안 해, 안 해""
안에서 새는 바가지 밖에서도 마찬가지
방구석 래퍼는 외출을 나가도 절대로 다물 수가 없지, 나의 아가리
걸레를 뱉어 벽에 걸어 놨다매, 너?
어디서 본 거야? 그런 개같은 매너
확실히 봐라. 이게 바로 내 건데
너한테 건네줄게. 벨트 풀어헤쳐

새벽 네 시 반에 난 일어나
새로 산 시계가 잘못됐나?
실수 투성이라도 일어나
인생은 돌고 돌아: 김연아
시건방진 건 못 참아. 잘못 배운 애일 걸?
허세만 가득해서 하는 ""yezzir""
기본 예절부터 지키고 와. 적어도 네가 한국인이라면
역사를 무시해 가치가 없어, bitch, 개년
네가 할 수 있는 욕이라곤 'shut the fuck up, motherfucker'
랩한다 떠들지 마. Shut the fuck up, motherfucker
아무나 쓰는 가사 너만 쓰냐? Motherfucker
존경을 원한다고? Shut the fuck up, motherfucker",89.956,0.756,0.778,-4.927,0.788
? (Prod. GRAY),"SGBOYZ (Jay Park, Don Mills, Loco, Nucksal)",1lVU264I9zQ24l1RnPLPDQ,"Baby, baby
궁금해
잘 지내고 있는지
Baby, baby
궁금해
너의 모든 것들이
I say ooh
I won’t hurt you like that
Oh baby, don’t worry
I won’t hurt you like that

Baby, baby 나도 궁금해
재범이 형 잘 지내고 있는지
Baby, baby 나도 궁금하다니까
(GRAY) 비트 왜 잘 찍는지
내가 진짜 궁금한 건 AOMG에
혹시 남는 자리 하나라도 있나요
상구 형 미안해요
인생에 세 번의 기회가 온다는데
이번 기회 놓치면 큰 일이야
다시 한 번 말하지만 미안해
너무 쌔끈하지 우리 미래를 생각할 때마다
아무런 걱정도 하지 않아
왜냐면 난
이 순간부터 쌔끈보이즈

알고 싶어 올라갈지
Yeah 알고 싶어 내려갈지
Yeah 지금 들어가야 맞는지
내 전부를 걸 수 있는지
나도 바보는 아니야 알아
Nobody knows but God bless me
확실한 건 액땜 저번 달에 다 끝났지
그러니까 이번 time 내 미래는 쌔끈해
들소 팔아 당장 나도 X로 바꿀래
내 기분 마치 Skrr
내가 up down 물어 볼 때
너의 대답이 난 저엉말로 궁금해
Baby, 걱정 마 곧 쨍하고 sunshine
드디어 찾은 것 같아 아마도 넌 나의
최자, 난 너의 Bruno Mars
곧 달달해질 기분 타고 Let’s go to mars

힙합보다 궁금해 죽상을 하고 끙끙대
어떻게 살고 있는지 어떻게 사는지 있는 집
랩스타의 lifestyle 외로운 건 똑같아
오늘은 좋아 날씨가 나가고 싶어 똑같아
가까이 보고 싶어 돋보기 듣고 싶어 너의 독백이
운전할 때 욕하는지 놀리면 너 욱하는지
혼자 있을 땐 우울한지 친구들이랑 롤 하는지
아 그리고 또 쌔끈보이즈 땜에 놀랐는지
어서 우릴 반겨줘 무슨 일인지 말해줘
항상 여기서 웃어줄게 너의 진심을 꺼내줘
세상은 완전 토네이도
비가 쏟아진대 오늘 밤에도
날 너의 옆에 둘게 우산을 갖다 줄게",168.21,0.914,0.373,-4.185,0.56
